,kh,xb,rhsc,nl,jf,xfsp,gwspph,jjph,xfpc
8311,dd9cb45a,女,3183,48,3009.0,3089.0,"['Fancl柜', 'OHUI/后', '同仁堂 农柜']",春季,4
8312,19b0acdb,女,1591,32,18566.0,19666.0,"['LANCOME', '阿玛尼GIORGIO ARMANI', 'PAW IN PAW']",春季,8
8313,ab9c007a,女,703,39,15228.0,22674.9,"['TOMMY  HILFIGER', 'Dior']",秋季,9
8314,a4a01730,女,11,22,2075.0,2075.0,['兰芝柜'],冬季,1
8315,b1cc6c71,女,285,27,25689.0,37063.7,"['BOBBI BROWN', '植村秀柜', 'BIOTHERM']",春季,19
8316,812abdf8,女,104,56,1508.0,1508.0,['YARLOKS（女鞋)'],秋季,1
8317,2ed9fbe3,女,1054,33,13958.0,18010.8,"['JuicyCouture柜', 'OHUI/后', 'MARYLING 柜']",冬季,5
8318,9f635d78,女,3163,39,2450.0,2450.0,['JUSLA'],夏季,1
8319,d5e1f47b,女,40,43,20364.0,20361.6,['MAX&CO柜'],秋季,1
8320,3ca553e5,女,1589,42,7546.0,7546.0,"['WMF 柜', '罗莱柜']",秋季,1
8321,6c72d673,女,694,43,4023.0,4023.0,"['JNBY', 'ROOKIE', '双立人柜']",秋季,4
8322,20ca2d4c,女,601,50,1664.0,1664.0,['MAX&CO柜'],春季,1
8323,8249b0d1,女,21,27,2490.0,2490.0,['CLARINS'],冬季,1
8324,e751272c,女,1660,42,8832.0,8832.0,"['ZUCZUG', 'DISSONA', '山花灿']",春季,2
8325,d024cb24,女,1991,30,28.0,28.0,['小狮贝恩柜（童装）'],夏季,1
8326,664346ab,女,2620,33,16826.0,18730.0,"['VICUTU', 'APM', 'PANDORA柜']",冬季,10
8327,3677bdc0,女,1273,35,9610.0,15923.5,"['LANCOME', '兰蔻柜']",夏季,10
8328,a27277a9,女,1512,32,23933.0,50710.0,"['香奈儿(CHANEL)', 'COACH 柜', 'S.T.Dupont、Ostrich']",夏季,6
8329,24fa2bc1,女,2064,44,2525.0,2525.0,['兰蔻(LANCOME)'],夏季,1
8330,5060d2a6,女,1678,37,33038.0,33338.4,"['其乐新', '凯莱露喜柜', '迪桑娜']",春季,9
8331,3607ff2d,女,406,43,15974.0,18329.199999999997,"['康宁柜', 'Juicy Couture', 'JuicyCouture柜']",夏季,10
8332,166742ef,女,1519,39,43494.0,76531.2,"['Badgley Mischka', 'PORTS', '双立人柜']",秋季,3
8333,11c49414,女,3145,31,8399.0,8399.0,"['BIOTHERM', 'Dior', 'SK-II']",春季,6
8334,1941e6b2,女,405,40,19570.0,26883.699999999997,"['雅芳婷柜', '吉弗雷 柜', 'JORYA']",秋季,9
8335,5026ec24,女,2890,53,5652.0,5652.0,['Marisfrolg'],春季,1
8336,6e8e9aae,男,4785,44,1670.0,1670.0,['iblues柜'],冬季,1
8337,c2609a3c,女,415,43,143150.0,176172.98,"['速塑', 'Dior', '香奈儿柜']",春季,64
8338,d4357c78,女,1947,66,24559.0,25944.8,"['LANCOME', 'Rebecca', 'Fellala']",冬季,10
8339,878d0e9f,女,2412,48,475.0,475.0,['欧舒丹柜'],夏季,2
8340,13cfc3b3,男,901,40,3648.0,3648.0,['Lonino Lamborghini'],夏季,1
8341,e8bfb4b1,女,869,33,1680.0,1680.0,['ELLE柜'],夏季,1
8342,913dfa12,男,764,27,0.0,450.0,['鞋博士柜(新)'],春季,1
8343,cbaeb0af,男,2297,32,6385.0,6585.0,"['香奈儿柜', '兰蔻柜', '迪奥柜']",冬季,3
8344,e6f907ce,女,1385,29,418.0,2088.0,['谢瑞麟柜'],春季,1
8345,8bce133a,女,11,54,3812.0,3812.0,['V-GRASS柜'],冬季,1
8346,cd11df64,女,22,27,850.0,850.0,['欧莱雅柜'],冬季,1
8347,d7f904a5,男,1227,30,5523.0,5523.0,"['兰芝柜', 'CLARINS', '芭比波朗(BOBBI BROWN']",夏季,4
8348,0ce86af9,女,1763,50,4991.0,28746.18,"['欧莱雅柜', 'YSL', '潘多拉(PANDORA)']",夏季,18
8349,6fe4dc82,女,2428,48,620.0,620.0,"['YSL', 'Dior']",秋季,1
8350,1912675e,女,2714,32,0.0,2142.0,"['OHUI/后', 'Shu Uemura']",春季,1
8351,b3e1c1f3,女,1719,49,6185.0,6185.0,"['Folli Follie', 'MU 柜', 'Tharsday Island']",冬季,2
8352,874cceb2,女,173,21,2050.0,2050.0,['CHANEL'],夏季,2
8353,a098c892,女,130,48,408.0,408.0,['利快柜'],春季,2
8354,4037830b,女,798,29,3360.0,3360.0,"['圣罗兰(YSL)', '赫莲娜(HR)', 'YSL']",夏季,3
8355,a799cfd3,女,3295,41,3450.0,3450.0,"['Dior', 'LANCOME']",夏季,2
8356,8b62951e,女,526,35,665750.0,858036.2300000001,"['JORYA', 'VOV', 'KODICE']",秋季,43
8357,65c82362,男,1079,38,1740.0,1740.0,"['雅诗兰黛ESTEE LAUDER', '香奈儿柜']",春季,2
8358,852d2201,女,3738,35,12339.0,18204.0,"['LANCOME', 'CLARINS', '兰芝柜']",春季,10
8359,25ccaaf7,男,1254,33,23326.0,23326.0,"['VJC', 'VJC柜']",夏季,6
8360,33d59e36,女,1906,52,4360.0,4360.0,"['AUPRES', '欧珀莱柜', 'Fancl柜']",夏季,9
8361,5fb74754,女,2327,41,24756.0,29991.2,"['LIU JO 柜', 'CC 柜', '素然柜']",春季,15
8362,b5799e16,女,750,49,8356.0,28561.0,"['Juicy Couture', ""科颜氏(Kiehl's)"", '周大福柜']",秋季,5
8363,aac762e4,女,2844,43,19777.0,19777.0,"['COACH 柜', 'MaxMara 柜', '万宝龙柜(综合转男装)']",秋季,2
8364,2948ec3e,女,1092,54,3187.0,3187.0,"['CARBANNIA（卡邦尼）', 'CHANEL', 'CLINIQUE']",秋季,4
8365,3daaa7af,女,3571,47,6854.0,6854.0,"['阿玛尼GIORGIO ARMANI', 'SK-II', 'S.D.Spontini']",冬季,3
8366,e8f85ea3,男,1687,32,480.0,732.0,"['迪奥(Dior)', '迪奥柜']",春季,2
8367,3042a1a0,女,1335,49,2160.0,2550.0,"['爱慕内衣柜', '雅氏 柜']",冬季,2
8368,2677e3dd,女,1031,29,2750.0,2750.0,"[""科颜氏(Kiehl's)"", 'CLARINS', '兰芝柜']",春季,2
8369,086225a6,女,2514,45,5654.0,5653.8,['SONG OF SONG'],秋季,1
8370,39f064b7,男,2518,58,99.0,599.0,['希菲尔柜((皮革)'],春季,1
8371,b5d775f2,女,321,40,10090.0,10090.0,['V-GRASS柜'],春季,1
8372,2e85581e,女,118,28,10795.0,10795.0,"['LANCOME', '阿玛尼GIORGIO ARMANI', 'CHANEL']",秋季,7
8373,edf01bab,男,1869,43,1839.0,1839.0,"['科颜氏柜', '康维他']",冬季,2
8374,635dab95,女,1237,33,1240.0,1240.0,['香奈儿柜'],冬季,1
8375,b3f7e75c,女,1198,35,790.0,790.0,['VME柜'],秋季,1
8376,8476cbb1,女,1597,44,827.0,827.0,['Aimer'],春季,1
8377,bf74e0c2,女,2781,60,489.0,489.0,"['施丹兰 柜', '双立人柜']",夏季,2
8378,d6139976,女,1555,34,16494.0,29328.14,"['ENWEIS', 'CHANEL', 'ICICLE']",春季,8
8379,989d0b3e,女,4512,45,3766.0,3766.0,"['沙驰鞋特卖 柜', 'BUOU BUOU', '乔柯迪特卖 柜']",冬季,2
8380,219769d4,男,251,42,1258.0,1258.0,['沙驰男鞋'],秋季,1
8381,cad2ecf6,女,1105,48,2288.0,2288.0,['COMICO'],夏季,1
8382,fd665491,女,1949,39,65900.0,71232.6,"['CHANEL', 'ARMANI COLLEZIONI', '香奈儿柜']",春季,19
8383,f5fb223b,女,2898,32,5256.0,5256.0,"['圣枷步柜', 'iblues柜', 'VASTO柜']",冬季,3
8384,7a57c4d4,女,819,26,16753.0,25548.9,"['CLARINS', '欧舒丹柜', 'CHANEL']",夏季,25
8385,500677f7,女,953,38,1720.0,1720.0,"['YSL', 'Dior', '雅诗兰黛(ESTEE LAUDE']",秋季,2
8386,a88ca5ca,女,2157,43,5219.0,5219.0,['兰芝柜'],冬季,2
8387,35aad4bf,女,3152,42,9245.0,13061.0,"['雅诗兰黛柜', '雅诗兰黛ESTEE LAUDER', '阿玛尼GIORGIO ARMANI']",春季,7
8388,a2208439,女,2819,45,6690.0,30262.4,"['Marisfrolg', 'MAX&CO柜', 'PORTS']",冬季,6
8389,2dd432d0,女,1558,39,1080.0,1080.0,['香奈儿柜'],冬季,1
8390,58d09ef3,女,3018,32,20493.0,38010.020000000004,"['谢瑞麟柜', 'VME柜', 'P-PLUS 柜']",夏季,9
8391,91ddc92e,女,3758,51,0.0,2690.0,['DISSONA'],秋季,1
8392,d2ccd8dd,女,1347,27,10760.0,10760.0,"['兰芝柜', '六福柜']",冬季,3
8393,230d11bb,女,1588,34,3950.0,3950.0,['COACH 柜'],夏季,2
8394,06c46113,女,553,52,16064.0,16064.0,"['DOHO柜', 'Folli Follie', 'Fancl柜']",春季,8
8395,9c781e3f,女,90,32,12158.0,14586.0,"['APM', '潘多拉(PANDORA)', '周大福柜']",冬季,7
8396,c9c27a72,女,2563,32,8888.0,8887.2,"['CHANEL', 'CERRUTI 1881 柜', 'AD KIDS']",秋季,6
8397,2ab97ea7,女,3162,56,655.0,655.0,"['多样屋柜', '利快柜']",冬季,2
8398,63328b23,女,1366,36,1570.0,1570.0,"['soho', '斯乃纳童鞋', '欣欣玩具']",秋季,1
8399,603fd023,女,2682,51,39847.0,37183.0,"['ZUCZUG', 'COACH 柜', 'CAGLIWASH']",春季,12
8400,c096b84e,女,4596,41,7883.0,7883.0,"['CLARINS', '虎牌', 'BOBBI BROWN']",夏季,4
8401,5a264dd9,女,2996,58,4298.0,4298.0,['雅芳婷柜'],春季,2
8402,317abace,女,2108,36,8420.0,22432.200000000004,"['雅诗兰黛ESTEE LAUDER', '雅诗兰黛柜']",夏季,7
8403,fcd06fc6,女,3321,36,30.0,30.0,['瑞士莲糖果柜'],冬季,1
8404,afb26b06,男,407,51,22200.0,45441.34,"['欧莱雅柜', 'Aimer', 'ladanum&myteno']",秋季,20
8405,14c506b1,女,773,47,27820.0,27820.0,"['PAWINPAW 柜', 'BIOTHERM', 'Calvin Klein Jeans柜']",夏季,9
8406,19ef6cf1,女,2649,33,3372.0,3372.0,"['Dior', '欣欣玩具', 'EK']",冬季,7
8407,61779c8e,男,2500,44,2284.0,2284.0,['GIVENCHY 柜'],冬季,1
8408,597a67e1,女,1659,47,50438.0,84406.0,"['bebelux', 'TOMMY  HILFIGER', 'SK-II']",春季,13
8409,96b9319f,女,2935,56,2348.0,2348.0,"['YARLOKS（女鞋)', '利快柜']",冬季,2
8410,4d839160,女,1580,50,59456.0,68208.34,"['OHUI/后', '三叶草', '乔治.阿玛尼(GIORGIO']",春季,27
8411,3962a02e,女,1222,29,56.0,1120.0,['谢瑞麟柜'],夏季,1
8412,439a5cb9,女,1778,29,6220.0,5370.0,"['LANCOME', '安娜苏 柜', '圣罗兰柜']",夏季,7
8413,e031a7c5,女,390,53,13417.0,33981.700000000004,"['周大福柜', '沙驰男鞋', '罗莱柜']",冬季,5
8414,fc91999f,男,290,57,101930.0,101929.2,['LAMPO'],秋季,13
8415,a0fcf880,女,259,43,10912.0,10912.0,"['CARBANNIA（卡邦尼）', '圣枷步柜']",春季,1
8416,aeb66447,女,1,36,4361.0,4361.0,"['MO&CO.EDITION柜', 'Sheme']",冬季,2
8417,57c76140,女,435,51,21938.0,23068.6,"['欧舒丹柜', '阿玛尼GIORGIO ARMANI', '23区']",秋季,13
8418,1c230b21,女,818,52,28788.0,29467.86,"['MaxMara 柜', 'Fancl柜', ""科颜氏(Kiehl's)""]",夏季,7
8419,0b6cfb03,女,384,45,2558.0,2958.0,"['LIU JO 柜', 'ZUCZUG']",冬季,2
8420,27e29f3c,女,81,31,47706.0,52851.299999999996,"['MO&CO.EDITION柜', '江南布衣', 'DKNY 柜']",夏季,30
8421,e522c614,女,1838,56,0.0,1589.0,"['欧珀莱柜', 'AUPRES', '欧莱雅柜']",冬季,2
8422,cbcdc144,女,2393,50,790.0,5589.0599999999995,"['CARBANNIA（卡邦尼）', ""SHE'S"", '嘉宝柜']",夏季,3
8423,3cb9180f,女,91,47,690.0,690.0,['施华洛世奇柜'],秋季,1
8424,e24dc814,女,1212,28,438.0,3009.1,"['兰芝柜', ""科颜氏(Kiehl's)"", '六福柜']",冬季,3
8425,01e9fc41,女,3177,52,2548.0,2948.0,"['WHAT FOR柜', '莎莎苏 柜', '安莉芳柜(4F)']",夏季,3
8426,ca340686,女,681,52,13701.0,60236.0,"['六福柜', '科颜氏柜', 'PANDORA柜']",春季,11
8427,58cd715e,女,1353,45,1780.0,1780.0,['欧莱雅柜'],夏季,2
8428,d1dd2a4f,女,1304,40,20599.0,20599.0,"['LANCOME', '兰蔻柜', '思加图柜']",春季,12
8429,77ac39de,女,4926,42,8836.0,8836.0,"['H.GENTEEL荷高', 'CAGLIARI EXCHANGE', 'BUOU BUOU']",秋季,3
8430,9393f8e1,女,1566,30,590.0,590.0,['迪奥柜'],冬季,1
8431,c2114fc4,女,21,37,8417.0,13140.4,"['AD KIDS', 'OHUI/后', 'LANCOME']",秋季,7
8432,a1bd28ca,女,3215,65,1782.0,2164.2,"['YARLOKS（女鞋)', '雅诗兰黛ESTEE LAUDER']",夏季,2
8433,c710cc07,女,2484,37,1580.0,1580.0,"['碧欧泉柜', '希思黎(Sisley)']",冬季,2
8434,748b5028,女,3161,75,11540.0,17431.8,"['植村秀(Shu Uemura)', 'OHUI/后', 'DKNY 柜']",春季,4
8435,35e541c9,女,2519,45,8989.0,8989.4,"[""科颜氏(Kiehl's)"", '施华洛世奇柜', 'coach 柜']",夏季,5
8436,a94dc014,女,1660,34,1600.0,1600.0,['兰芝柜'],春季,2
8437,7622bd37,女,1238,31,1679.0,1679.0,"['YSL', 'HEYIN集合柜']",春季,2
8438,63638b27,女,1230,26,5009.0,9365.0,"['阿玛尼GIORGIO ARMANI', 'CHANEL', 'BOBBI BROWN']",冬季,4
8439,cf608c02,女,2103,47,91077.0,91377.0,"['LAFEE柜', 'La Clover', '娇兰(GUERLAIN)']",夏季,9
8440,f7b0b0a8,女,2038,32,250.0,250.0,['芭比波朗柜'],冬季,1
8441,396a26e6,女,238,22,18570.0,41144.0,"['LANCOME', '雅诗兰黛ESTEE LAUDER', '莱尔斯丹（新）']",夏季,10
8442,38d80728,女,616,52,84.0,3585.8,"[""科颜氏(Kiehl's)"", '嘉宝柜', 'AD KIDS']",春季,5
8443,9949dae4,女,3117,57,10954.0,11635.0,"['Shu Uemura', 'VME柜', 'YSL']",春季,11
8444,0add3c8e,女,1261,35,14451.0,14968.0,"['LANCOME', 'DISSONA', 'CHANEL']",夏季,8
8445,c5df294a,女,1424,21,2192.0,2192.0,['PANDORA柜'],冬季,2
8446,f923e4af,女,46,31,3353.0,3353.0,"['CLINIQUE', '欧舒丹柜', 'CHANEL']",秋季,4
8447,ef14a0aa,女,646,49,107006.18,148744.68,"['PORTS', '娇韵诗柜', 'ZUCZUG']",冬季,33
8448,b91c4ef7,女,13,52,0.0,796.0,['ICICLE'],冬季,1
8449,4957196a,女,1196,53,31962.0,38318.28,"['欧莱雅柜', '朗姿柜', 'soho']",冬季,8
8450,5c086905,男,1969,68,29.0,2881.0,['六福柜'],冬季,1
8451,cfec81f0,女,876,48,53439.0,82139.79999999999,"['六福柜', '娇兰柜', '芭芭麻麻']",春季,35
8452,4a3714d8,男,1944,36,93673.0,93673.0,"['MaxMara 柜', '迪奥(Dior)', '阿玛尼GIORGIO ARMANI']",春季,13
8453,fc13f422,男,1096,33,1800.0,1800.0,['施华洛世奇柜'],冬季,1
8454,e101f9b2,女,766,48,19296.0,29556.0,"['JUSLA', 'CANUDILO柜', 'KALTENDIN(男装)']",春季,7
8455,84e609af,女,1364,36,320.0,320.0,['迪奥柜'],春季,1
8456,033b4f4d,女,657,48,6940.0,9037.01,"['娇韵诗(CLARINS)', 'DILAKS', 'pikolinos']",春季,4
8457,d95105ab,女,1248,34,14095.0,18559.9,"['Jurlique', '阿玛尼GIORGIO ARMANI', 'ROOKIE']",秋季,9
8458,c51a97e1,女,1257,29,3840.0,3840.0,"['SK-II', '科颜氏柜', '娇兰柜']",冬季,2
8459,c596a45c,女,2558,28,1685.0,2135.0,"['WHAT FOR柜', 'APM', 'override 柜']",春季,3
8460,d62477f3,女,3123,50,13582.0,17980.0,['瑞贝卡柜'],冬季,2
8461,59025ae7,女,2417,32,8110.0,8110.0,"['Sisley', '施华洛世奇柜', 'CLARINS']",春季,2
8462,7068636a,女,2761,49,250.0,250.0,['膳魔师柜'],夏季,1
8463,7a783232,女,1031,30,4965.0,4965.0,"['LANCOME', 'YSL', ""科颜氏(Kiehl's)""]",春季,6
8464,889b5160,女,3060,51,8922.0,8922.0,"['虎牌', 'WMF 柜', 'V-GRASS柜']",秋季,4
8465,77536bfd,女,1920,25,1775.0,1775.0,"['迪奥柜', 'CLINIQUE', '兰芝柜']",春季,2
8466,fe20e83c,女,908,27,1360.0,1360.0,"['Dior', 'CHANEL']",冬季,2
8467,71b0fdc4,女,1404,32,638.0,638.0,"['CLINIQUE', 'Fancl柜']",冬季,2
8468,312b041c,女,942,29,310.0,310.0,['阿玛尼GIORGIO ARMANI'],秋季,1
8469,8d96d7cb,女,2336,41,16379.0,16379.0,['PORTS'],秋季,2
8470,811dbb05,女,916,26,2072.0,2072.0,['Lonino Lamborghini'],夏季,1
8471,64a0cc35,男,968,51,26091.0,84197.0,"['谢瑞麟柜', '施华洛世奇柜', 'YARLOKS（女鞋)']",秋季,5
8472,91ef8780,女,3203,47,45079.0,65146.4,"['ZUCZUG', '素然柜', '雅氏 柜']",秋季,33
8473,2b43dd6d,女,606,45,0.0,1846.8,['IMMOBILE'],春季,1
8474,aed40889,女,447,30,689.0,689.3000000000001,"['AD KIDS', 'PAW IN PAW BABY']",秋季,2
8475,d5777032,女,1047,31,5672.0,5672.0,"['兰芝柜', 'YSL', 'CHANEL']",春季,4
8476,b276f491,女,809,55,680.0,680.0,['CLARINS'],夏季,1
8477,87cd06c6,女,648,35,29561.0,56628.5,"['BIOTHERM', '六福柜', '欧舒丹柜']",春季,22
8478,d872bf54,女,776,44,5421.0,5421.0,"['S.D.Spontini', 'SATCHI皮具']",春季,1
8479,caebb74b,女,1062,49,330.0,330.0,['Sisley'],冬季,1
8480,9c7d6582,女,2188,43,3884.0,5096.299999999999,"['江南布衣', 'JNBY']",春季,4
8481,4821e8d3,女,1227,37,3550.0,3550.0,['雅诗兰黛柜'],春季,1
8482,c392cd68,女,25,19,320.0,320.0,['YSL'],冬季,1
8483,a14ea55c,女,363,37,800.0,800.0,"[""SHE'S""]",春季,1
8484,9a842a09,女,1857,40,1465.0,1465.0,"['圣罗兰柜', '欧舒丹柜', '兰芝柜']",冬季,3
8485,b1ad11a5,女,2650,49,13685.000000000002,13685.000000000002,"['Aimer', 'LA FEE', 'CANUDILO柜']",冬季,7
8486,016ce967,女,1944,38,4440.0,4440.0,"['兰蔻柜', '欧舒丹柜', '芭比波朗柜']",冬季,3
8487,982f4a1d,女,1591,47,9198.0,16026.1,"['CAGLIWASH', '阿斯顿马丁（男包）', 'Embry Form(4F)']",春季,7
8488,f4e7ffca,女,3143,65,1686.0,1686.0,"['碧欧泉柜', '嘉宝柜', '香奈儿柜']",春季,1
8489,04a36f51,女,863,36,85430.0,208164.78,"['Sisley', ""O'2ND"", '希思黎(Sisley)']",夏季,34
8490,8ea0d595,女,26,20,8864.0,8864.0,"['YARLOKS', 'KALTENDIN(男装)']",冬季,3
8491,3f04b423,女,1631,60,0.0,5086.8,['Marisfrolg'],夏季,1
8492,630fa6dc,女,2640,35,11250.0,11250.0,['万宝龙柜(综合转男装)'],秋季,1
8493,f8079438,女,1234,27,1470.0,1470.0,"['BOBBI BROWN', '雅诗兰黛ESTEE LAUDER']",秋季,2
8494,08167c68,女,50,36,7186.0,7186.0,"['作品（特卖）柜', 'ipanema(依帕内玛)', '莱尔斯丹柜']",春季,4
8495,b2aee258,女,4439,44,2476.0,2520.0,['施华洛世奇柜'],冬季,1
8496,b0e12b6f,女,940,52,9158.0,9158.0,"['雅诗兰黛ESTEE LAUDER', '海蓝之谜(LA MER)', ""科颜氏(Kiehl's)""]",春季,6
8497,bd341ffb,女,543,37,830.0,830.0,['Dior'],夏季,1
8498,175f1dc5,女,2426,62,2773.0,3159.0,"['伊维斯柜', 'ecco']",冬季,2
8499,05aa0c3e,女,3219,46,2675.0,2675.0,"['兰蔻柜', 'LANCOME']",春季,2
8500,978bf4cc,女,1845,35,14875.0,21222.280000000002,"['soho', 'AUPRES', 'MAX&CO柜']",春季,11
8501,d74083c4,女,459,36,55179.0,58319.0,"['soho', 'Wacoal', 'wacoal柜']",冬季,25
8502,af9d334b,女,903,44,3280.0,3280.0,['Rebecca'],夏季,1
8503,fddf0f85,女,1013,30,12578.0,17078.0,"['CLARINS', 'BOBBI BROWN', '阿玛尼GIORGIO ARMANI']",春季,7
8504,bac43f6a,女,3341,56,830.0,830.0,['Dior'],夏季,1
8505,13eca7e3,男,3265,41,12738.0,31802.0,['ARMANI COLLEZIONI'],冬季,2
8506,ad127947,女,660,42,26540.79,29675.29,"['HAILIVES', 'TOP柜', 'Fellala']",冬季,37
8507,5a9d5343,女,1533,35,950.0,950.0,"['兰芝柜', '茱莉蔻(Jurlique)']",夏季,2
8508,55e62bc3,女,2258,51,1765.0,1765.0,['沙驰鞋特卖 柜'],冬季,1
8509,2b91a530,女,1171,46,5396.0,5396.0,['ICICLE'],冬季,1
8510,813a8f29,女,997,41,55444.0,61742.42,"['雅诗兰黛ESTEE LAUDER', 'AD KIDS', 'YSL']",夏季,27
8511,4a3f4bae,女,817,47,11448.0,57240.0,['CARTIER 柜'],春季,1
8512,12d3c461,女,436,36,4595.0,8051.0,"['雅诗兰黛ESTEE LAUDER', '兰芝柜', '迪奥(Dior)']",夏季,3
8513,b1480233,女,193,30,4689.0,6790.119999999999,"['LANCOME', 'AUPRES', 'LUNA柜']",秋季,3
8514,ff169209,女,2259,45,3698.0,7083.1,['Ecco柜'],冬季,3
8515,5c917340,女,1197,31,530.0,530.0,['LANCOME'],秋季,1
8516,7edcf933,女,1015,33,2165.0,2165.0,"['施华洛世奇柜', '多样屋柜']",春季,1
8517,a7545b93,女,1816,39,25425.0,26152.2,"['雅诗兰黛ESTEE LAUDER', 'BIOTHERM', 'Fancl柜']",夏季,12
8518,842ec9f2,女,657,48,7121.0,15579.04,"['谢瑞麟柜', '宝岛眼镜', 'ecco']",春季,12
8519,ccef0634,女,1101,49,15177.0,15176.599999999999,"['OBBLIGATO', 'Ecco柜', 'PORTS']",春季,2
8520,f2649d64,女,972,28,1445.0,5637.4400000000005,"['OHUI/后', 'YSL']",夏季,5
8521,34ce86e2,女,970,27,0.0,270.0,['迪奥(Dior)'],春季,1
8522,b4b10622,女,443,36,94300.0,104309.55,"['KODICE', 'H.GENTEEL荷高', '兰芝柜']",秋季,31
8523,416d3c61,女,3092,37,2800.0,2800.0,['COACH 柜'],冬季,1
8524,fcdd74da,男,749,22,5130.0,5130.2,"['LANCOME', 'CLINIQUE', 'Dior']",秋季,3
8525,581bca89,女,330,48,472.0,11432.0,['周大福柜'],冬季,1
8526,31f84742,女,887,37,4084.0,4084.0,['MO&CO.EDITION柜'],夏季,1
8527,e3eb8964,女,3013,31,24082.0,24082.0,"['阿玛尼GIORGIO ARMANI', 'Juicy Couture', 'CHANEL']",春季,10
8528,53f51b01,女,1129,34,2990.0,2990.0,"['娇韵诗(CLARINS)', '娇兰(GUERLAIN)']",春季,1
8529,7bf751f4,女,2023,33,35614.0,113192.31,"['LANCOME', '雅诗兰黛ESTEE LAUDER', '潘多拉(PANDORA)']",春季,48
8530,e3449c4b,女,892,31,8800.0,8800.0,['Sisley'],夏季,2
8531,32808b28,女,1218,29,2075.0,2075.0,['科颜氏柜'],冬季,1
8532,a13eb92a,女,774,32,1050.0,1050.0,"['YSL', 'CHANEL']",夏季,1
8533,07e3af0c,男,65,57,1652.0,1652.0,['CLEAR LUCERNE'],秋季,1
8534,7165096b,女,2966,60,17614.0,17914.3,"['嘉宝柜', 'Rime', 'Embry Form(4F)']",冬季,8
8535,5fe10fae,女,1597,44,23043.0,23093.2,"['JNBY', 'LIME', 'VASTO柜']",夏季,8
8536,682794c2,女,2299,65,34348.0,38191.66,"['Koradior', 'LANCOME', 'CHANEL']",春季,20
8537,9156a71b,女,935,30,960.0,1932.0,['CLARINS'],夏季,2
8538,cec58efa,女,474,32,100449.0,108548.0,"['GORNIA柜', '英乐士', '双立人柜']",秋季,26
8539,efaedf68,女,1506,30,850.0,850.0,['BIOTHERM'],夏季,1
8540,00b4655a,女,2170,49,40992.0,46495.0,"['MU', 'PORTS', 'CABRIDA']",秋季,3
8541,be2cd8ec,女,655,51,65509.0,65509.200000000004,"['赫莲娜(HR)', 'MaxMara 柜', 'CHANEL']",春季,9
8542,3bd50ab9,女,1879,32,3906.0,3906.0,"['CAMKIDS', 'AD KIDS', '阿玛尼GIORGIO ARMANI']",夏季,4
8543,23d1e7ae,女,2210,31,310.0,310.0,['阿玛尼GIORGIO ARMANI'],秋季,1
8544,538d729b,女,1075,28,10872.0,20354.48,"['Marisfrolg', '玛丽亚·古奇柜', '玛丝菲尔柜']",冬季,5
8545,55eeadca,男,5118,46,49037.0,49037.0,"['CAGLI WASH 柜', 'MOGG PINK 柜', 'CARA 柜']",冬季,4
8546,cf139f58,女,1698,46,320.0,320.0,['LANCOME'],冬季,1
8547,4f031631,女,2799,48,1700.0,1700.0,['LA MER'],春季,1
8548,3509b629,女,2858,35,0.0,1186.0,['Fancl柜'],春季,1
8549,af4d39e7,女,2036,53,4620.0,4620.0,['SK-II'],春季,1
8550,c5c1ccf2,女,456,46,25833.0,57840.7,"['PORTS', 'Wacoal', 'CABRIDA']",春季,21
8551,99c58dc8,女,647,38,2450.0,2450.0,['CLARINS'],夏季,2
8552,2b9a7349,男,2074,52,600.0,600.0,"[""L'OREAL""]",冬季,1
8553,ed0f6182,女,13,58,0.0,7100.0,['LA MER'],冬季,1
8554,6b45863a,女,2194,50,3336.0,3336.0,"['兰芝柜', 'ATSUGI', '莱尔斯丹柜']",春季,4
8555,84f1db0f,女,575,28,969.0,969.0,"['Embry Form(4F)', 'Aimer']",夏季,3
8556,9442eb85,女,3151,37,0.0,313.6,['YSL'],夏季,1
8557,6bc25bab,女,4555,49,3254.0,5252.0,"['欧莱雅柜', '利快柜', 'ecco']",秋季,3
8558,9a204ae2,女,748,36,38130.0,53969.51,"['GUERLAIN', 'COACH 柜', 'CLINIQUE']",冬季,8
8559,44a0b89b,女,4,35,4470.0,4470.000000000001,['CHANEL'],冬季,1
8560,01f84f44,女,435,52,25187.0,30989.0,"['HUGO BOSS柜', 'C31 ROTC', 'INSUN']",夏季,12
8561,f1ec3932,女,715,44,7942.0,7942.0,"['乔治.阿玛尼', 'LEONARDO', '阿玛尼GIORGIO ARMANI']",春季,3
8562,c228f3a7,女,3085,64,1398.0,1398.0,['HAILIVES'],夏季,1
8563,dc3d13ed,女,929,31,954.0,4770.0,['瑞士钟表柜'],夏季,1
8564,1790be76,男,1139,32,15150.0,18183.0,['S&A'],春季,4
8565,19fb3911,女,1097,32,4350.0,4350.0,"['香奈儿柜', '碧欧泉柜', 'CLINIQUE']",冬季,3
8566,2f271e29,男,3983,54,18045.0,18045.0,"['迪奥柜', 'PORTS', '沙驰鞋特卖 柜']",冬季,2
8567,82c9683a,女,942,33,300.0,1500.0,['六福柜'],夏季,1
8568,96a407ba,女,513,44,199703.03,219513.95,"['bebelux', '寐柜', '多样屋柜']",夏季,25
