,rhsc,xfsp,sfpc,zjxf
5976,72,775.62,2,845
5977,1513,35368.0,4,768
5978,1499,14385.8,8,916
5979,972,891.0,1,50
5980,3346,1589.0,2,14
5981,1801,17027.0,2,1030
5982,1590,127211.0,32,1095
5983,435,258.0,1,1081
5984,1717,1846.4,3,808
5985,405,38425.82,10,871
5986,1522,24555.800000000007,10,192
5987,1073,12320.0,3,52
5988,1753,31880.5,10,539
5989,1208,46888.1,18,731
5990,411,2810.0,1,1096
5991,2033,30917.0,9,1046
5992,1278,28986.0,2,508
5993,1061,399.0,1,793
5994,4749,1881.9,2,669
5995,30,1377.0,1,928
5996,658,96375.7,37,1086
5997,1257,4997.0,1,1060
5998,842,5239.0,3,703
5999,49,3851.0,2,1089
6000,1413,3297.0,2,707
6001,2184,38010.0,5,694
6002,4355,1173.0,1,1095
6003,447,25086.0,8,1070
6004,3197,6177.0,5,1085
6005,3166,9055.0,5,911
6006,3144,567.0,1,507
6007,2420,11786.0,1,805
6008,2321,3457.0,4,876
6009,229,1820.0,1,1060
6010,198,262.0,1,189
6011,2843,1720.0,1,488
6012,706,2020.0,2,788
6013,1801,11502.5,11,47
6014,1597,13356.0,10,1077
6015,2480,3190.0,2,975
6016,1591,9683.2,3,907
6017,971,320.0,1,64
6018,1776,360.0,1,494
6019,3142,24626.4,18,1060
6020,2349,1588.0,2,877
6021,366,12772.0,10,734
6022,952,16380.0,2,1043
6023,876,82139.79999999999,35,794
6024,200,17640.0,2,952
6025,905,2298.0,1,478
6026,551,5475.0,2,1080
6027,3292,350.0,1,146
6028,1866,438.0,1,167
6029,809,81228.45999999999,24,1078
6030,2871,1018.0,2,1080
6031,1209,6384.2,8,996
6032,65,310.0,1,873
6033,863,3695.5,3,1069
6034,1608,6865.0,2,689
6035,1638,657.0,1,64
6036,1722,1668.0,1,500
6037,1519,1710.0,1,951
6038,1547,4584.0,2,30
6039,2805,2606.0,2,882
6040,2084,950.0,2,150
6041,1095,4570.0,3,1065
6042,3183,3648.0,1,1046
6043,2954,5486.0,2,66
6044,2136,5720.0,1,982
6045,1425,1938.0,1,996
6046,1818,3284.0,3,0
6047,2908,33672.36,14,1057
6048,3686,7283.0,4,1026
6049,1465,300.0,1,123
6050,1760,4689.0,2,560
6051,998,44416.56,28,131
6052,2428,11860.0,3,915
6053,1498,25600.0,7,60
6054,2316,2210.0,1,1083
6055,393,9756.9,9,465
6056,1690,1173.0,1,3
6057,55,19865.0,12,653
6058,1975,8877.800000000001,7,611
6059,2495,1440.0,1,709
6060,2422,5309.0,4,1084
6061,30,3030.0,1,659
6062,138,18449.8,5,81
6063,940,590.0,1,786
6064,2959,8820.0,5,199
6065,2798,1590.0,1,996
6066,1181,4770.0,4,797
6067,1444,1386.0,1,870
6068,2182,6775.0,7,1082
6069,2316,1180.0,1,980
6070,1380,3395.0,2,555
6071,2336,33006.0,8,0
6072,937,2753.0,1,898
6073,468,4918.0,3,39
6074,61,5286.0,2,71
6075,847,48669.0,7,715
6076,73,2292.0,1,986
6077,1087,2952.0,1,878
6078,1930,49353.54000000001,18,59
6079,1621,4234.33,2,1023
6080,2259,4270.0,1,146
6081,744,979.0,1,976
6082,2536,239.0,1,1061
6083,3229,310.0,1,555
6084,849,17340.0,1,1063
6085,2026,8850.0,3,97
6086,149,2050.0,1,211
6087,1254,570.0,1,1094
6088,527,4942.0,3,655
6089,1050,9400.0,1,732
6090,1092,5305.0,1,763
6091,477,10790.8,5,508
6092,1796,13370.0,3,1098
6093,1300,1480.0,1,42
6094,1026,3468.0,1,1004
6095,1260,11729.0,5,948
6096,802,2920.0,4,835
6097,1083,5571.0,1,53
6098,3421,47879.0,6,767
6099,3383,13000.0,8,923
6100,1077,1096.0,1,846
6101,1719,12033.0,7,186
6102,357,3606.0,2,25
6103,963,2704.0,1,539
6104,56,42373.6,12,695
6105,581,68841.7,39,920
6106,1568,7995.0,2,834
6107,2939,72068.98999999999,35,922
6108,1154,33709.08,14,940
6109,337,2560.0,3,477
6110,3206,12337.6,5,127
6111,2933,1298.0,1,88
6112,882,394948.8000000001,100,797
6113,935,38260.4,5,650
6114,1019,29576.22,16,730
6115,370,320.0,1,958
6116,435,6567.0,6,160
6117,1406,7897.8,3,485
6118,913,6055.0,1,548
6119,3498,458.0,1,223
6120,2327,23488.5,19,66
6121,862,271285.76,32,1060
6122,184,1913.0,2,1037
6123,651,1830.0,3,57
6124,4661,31403.0,8,744
6125,405,7791.0,2,492
6126,1820,7800.0,4,703
6127,1237,8084.0,5,734
6128,3259,36626.0,5,513
6129,388,6769.0,5,459
6130,4648,350.0,1,753
6131,1364,795.0,1,50
6132,4954,813.0,1,1057
6133,2258,5000.0,6,125
6134,3150,20967.3,3,128
6135,1137,2755.0,4,905
6136,4522,5552.0,5,941
6137,538,21626.0,1,1079
6138,1076,809.0,1,72
6139,2399,79.0,1,1011
6140,2384,6381.0,5,1081
6141,125,12861.0,2,926
6142,1257,893.0,1,166
6143,2568,4430.0,1,1060
6144,722,2476.0,1,136
6145,2256,3279.0,3,1062
6146,435,17488.0,6,447
6147,133,97086.8,10,451
6148,1418,14750.0,7,460
6149,2448,2030.0,1,1079
6150,772,32468.0,8,46
6151,1117,48089.3,13,1060
6152,2076,2268.0,1,889
6153,2237,9455.0,3,549
6154,1639,879.0,1,485
6155,2469,194320.9,32,968
6156,2197,3780.0,1,1068
6157,1490,17106.0,6,915
6158,2195,1700.0,2,927
6159,1211,4160.0,1,150
6160,1432,99.0,1,1015
6161,6,1521.0,1,510
6162,1661,5571.0,1,996
6163,1012,2678.0,1,920
6164,917,6624.0,1,79
6165,643,10414.4,6,1073
6166,796,23935.0,8,881
6167,914,2245.0,1,203
6168,2953,378.0,2,1065
6169,2165,79051.0,4,105
6170,3213,863.0,2,723
6171,401,7205.0,2,149
6172,496,3850.0,1,1093
6173,1252,10393.3,3,1088
6174,887,10265.0,5,779
6175,5091,1850.0,2,163
6176,2156,1015.0,1,152
6177,3058,795.0,1,616
6178,152,31564.1,6,1045
6179,2172,4077.0,3,1095
6180,932,29320.0,2,824
6181,180,70652.67000000001,29,1079
6182,435,47192.0,2,886
6183,3221,1965.0,1,867
6184,1053,310.0,1,968
6185,930,6291.0,1,1048
6186,1748,1730.0,1,212
6187,1923,5588.0,7,813
6188,1012,7060.0,1,446
6189,1979,780.0,1,1071
6190,989,1607.0,4,1079
6191,1773,5037.52,4,1072
6192,10,4775.0,3,55
6193,2855,14656.0,17,851
6194,341,300.0,1,995
6195,3233,2190.0,1,971
6196,951,1755.0,1,726
6197,5218,1552.0,2,216
6198,3326,1500.0,3,1096
6199,1117,2000.0,1,375
6200,1339,9043.0,4,490
6201,3549,4512.1,7,1098
6202,3875,6395.0,4,213
6203,3210,26593.0,3,875
6204,2028,139818.04,37,232
6205,1304,499.0,1,886
6206,1331,280.0,1,835
6207,1071,143584.28,43,694
6208,453,49806.0,6,149
6209,783,188418.64,43,955
6210,374,20.0,1,233
6211,1014,23160.12,6,35
6212,4749,806.0,1,232
6213,3061,1080.0,1,512
6214,2397,5644.5,4,930
6215,1044,140.0,2,1024
6216,62,9599.0,1,120
6217,770,7772.0,4,821
6218,1062,1286.0,2,1029
6219,914,2010.0,3,160
6220,1210,11000.0,2,723
6221,1883,1514.0,2,1054
6222,1469,5148.0,4,1076
6223,3493,17670.6,7,204
6224,4767,205.8,1,104
6225,80,480.0,2,1080
6226,198,52334.0,2,1005
6227,2497,4550.0,1,164
6228,2213,778.0,1,201
6229,418,111963.12000000004,38,882
6230,4102,5407.0,4,105
6231,1464,4860.0,2,207
6232,1096,3664.0,1,622
6233,965,103765.0,38,868
6234,964,3435.0,2,73
6235,90,16030.0,11,542
6236,2012,3076.0,4,624
6237,2482,430.0,2,1096
6238,2988,2007.0,1,180
6239,1420,13466.0,11,582
6240,2396,620.0,1,695
6241,1411,32632.7,11,744
6242,4481,6817.0,8,731
6243,1566,3180.0,1,66
6244,1010,9203.0,2,229
6245,2425,16214.3,9,928
6246,871,139.0,2,65
6247,1619,4100.0,1,1059
6248,1619,1188.0,1,900
6249,3219,8176.0,6,1060
6250,32,830.0,1,435
6251,15,5853.0,2,143
6252,2828,6174.0,4,542
6253,1591,1019.0,1,99
6254,2181,28010.02,17,1072
6255,2766,8039.6,7,213
6256,2400,18912.0,7,127
6257,3093,3296.0,2,210
6258,537,33490.0,29,1024
6259,1588,26000.0,11,572
6260,1910,23294.4,8,1008
6261,1184,3.0,1,780
6262,862,29592.61,19,1095
6263,935,620.0,1,1094
6264,404,13953.0,12,1095
6265,288,8210.0,1,1083
6266,923,1160.0,1,546
6267,753,13350.0,4,755
6268,976,84568.9,53,1095
6269,2274,2000.0,2,504
6270,1681,1300.0,1,794
6271,435,70303.6,33,1021
6272,431,1507.0,5,844
6273,2802,77290.0,29,497
6274,1361,55449.6,27,850
6275,972,2058.3,1,833
6276,399,119181.7,31,1005
6277,2932,30459.6,10,968
6278,27,10794.6,12,205
6279,1367,4830.0,4,1094
6280,1084,20729.93,10,779
6281,1055,10385.0,4,1084
6282,3049,5248.0,2,104
6283,886,2153.0,1,1017
6284,3127,48602.0,17,584
6285,368,6210.0,5,468
6286,2719,965.0,2,47
6287,4721,1904.0,1,1095
6288,1190,5210.0,2,989
6289,877,53507.0,12,200
6290,436,43685.0,11,1066
6291,134,4484.0,1,50
6292,1653,36597.0,7,1090
6293,1823,10977.0,3,624
6294,883,820.0,1,631
6295,901,150.0,1,774
6296,1967,1103.1999999999996,2,1059
6297,3137,2653.84,1,937
6298,1356,13819.6,11,227
6299,1969,5938.0,2,1092
6300,3082,1508.0,1,772
6301,643,36.96,1,446
6302,3170,2093.0,1,513
6303,2894,4070.0,2,681
6304,457,1886.0,1,784
6305,1589,48084.06,8,961
6306,884,2030.0,1,145
6307,467,28032.0,17,1065
6308,391,9475.0,3,110
6309,304,117985.04,40,462
6310,1398,6203.0,4,1094
6311,371,3480.0,3,1023
6312,735,1470.0,2,1073
6313,1623,2511.0,2,1093
6314,1252,14141.5,7,21
6315,3317,8230.0,6,752
6316,1901,2263.0,1,1060
6317,2432,212.0,1,1098
6318,406,33322.0,15,523
6319,541,104652.62,43,703
6320,966,5772.0999999999985,6,935
6321,1977,602.0,1,1084
6322,373,1480.0,1,1091
6323,2174,3855.0,1,752
6324,901,11865.0,7,872
6325,818,2910.0,1,681
6326,741,662.0,1,869
6327,501,1799.0,1,178
6328,893,5700.0,1,108
6329,2020,90639.72,21,1095
6330,942,2331.0,1,1070
6331,7,4465.0,1,185
6332,774,23271.0,5,542
6333,973,2016.0,1,115
6334,2569,26183.2,15,1088
6335,3014,720.0,1,1095
6336,3324,16897.0,6,1070
6337,1130,0.0,1,539
6338,956,1310.0,1,850
6339,2046,5525.4,2,20
6340,673,6902.0,5,995
6341,2444,432.0,1,879
6342,903,3280.0,1,972
6343,1508,117033.3,24,908
6344,3114,2253.0,2,170
6345,766,9899.9,10,1048
6346,1723,2572.0,1,198
6347,2364,9288.0,4,871
6348,1092,4365.0,3,1012
6349,229,29849.41,7,1095
6350,2778,16.0,1,927
6351,1053,11524.0,7,1090
6352,436,39065.1,16,943
6353,1053,5755.0,3,26
6354,3225,7325.0,4,585
6355,2224,4476.0,4,769
6356,1152,1606.0,2,659
6357,3217,4328.38,7,629
6358,1591,9076.0,3,471
6359,3208,1650.0,1,136
6360,3852,210.0,1,1097
6361,439,1895.0,3,534
6362,1099,2960.0,1,15
6363,3227,295.0,1,755
6364,2044,127488.5,25,1031
6365,2555,714.0,1,535
6366,706,169252.87,44,117
6367,3086,8399.0,1,1052
6368,1421,320.0,1,1095
6369,808,5150.0,1,776
6370,3342,1028.0,1,129
6371,2195,3924.0,2,908
6372,1646,2732.0,3,562
6373,3331,3630.0,2,981
6374,102,960.0,1,972
6375,953,2329.0,1,1096
6376,3031,11100.0,3,1095
6377,2051,13662.6,8,120
6378,120,6830.0,4,905
6379,138,2332.8,1,1036
6380,55,13026.0,8,605
6381,1900,2230.0,2,506
6382,1026,1602.0,1,927
6383,3317,30508.84,11,111
6384,1440,1887.0,3,1060
6385,1112,1116.0,1,899
6386,807,49352.0,22,870
6387,2111,1872.0,1,467
6388,1504,531.0,1,476
6389,14,5330.0,1,80
6390,1573,6602.0,2,490
6391,2686,226329.47000000003,52,731
6392,1830,3982.0,4,163
6393,2544,53866.8,10,1067
6394,29,5810.0,5,373
6395,1103,4746.0,5,122
6396,336,70899.0,20,744
6397,221,65237.34999999999,15,29
6398,2008,5910.0,2,1094
6399,1587,2850.0,2,64
6400,1032,2540.0,2,447
6401,2420,5345.0,3,1025
6402,12,2293.0,1,1070
6403,3265,8999.0,3,762
6404,3111,8185.0,4,916
6405,1717,17824.5,9,580
6406,2716,2868.0,2,1066
6407,972,17876.0,8,1004
6408,104,1384.0,1,513
6409,4369,1939.0,1,996
6410,1694,18718.0,14,1060
6411,1264,5929.7,7,199
6412,1574,20.0,1,930
6413,960,6400.0,2,466
6414,2247,70372.6,11,1033
6415,974,6448.3,3,933
6416,1495,950.0,1,664
6417,2134,540.0,1,891
6418,3083,23437.5,8,1060
6419,562,177365.08,42,948
6420,2703,53537.00000000001,23,963
6421,3239,3380.0,1,1082
6422,985,5139.0,5,1068
6423,104,16994.0,6,995
6424,708,46673.9,10,937
6425,2781,489.0,2,605
6426,2604,14018.0,5,373
6427,1439,3910.0,3,1060
6428,3261,340.0,1,1030
6429,2292,9643.0,2,1087
6430,2695,8572.8,2,119
6431,4371,74.0,1,731
6432,1041,570.0,1,165
6433,166,19178.2,4,899
6434,965,12438.0,1,888
6435,2282,850.0,1,777
6436,1197,2404.0,3,689
6437,3180,8909.68,2,1076
6438,1510,10146.9,7,805
6439,1818,41170.5,3,1011
6440,5244,1882.0,5,1094
6441,1316,1510.0,1,1086
6442,2775,2000.0,1,710
6443,2638,8996.0,2,947
6444,2378,4725.0,4,873
6445,674,54035.0,9,1081
6446,823,67478.90000000001,27,779
6447,10,4558.0,2,58
6448,3327,2559.0,1,1095
6449,2588,40418.0,4,161
6450,1502,19183.7,10,143
6451,4,16871.0,4,821
6452,2921,25072.0,9,1060
6453,2430,1798.0,1,593
6454,2569,420.0,1,924
6455,889,712909.6000000002,67,129
6456,1326,3590.0,1,1082
6457,877,187715.25,33,152
6458,870,10262.0,1,770
6459,3095,6042.0,4,49
6460,1202,8970.0,5,1095
6461,285,3120.0,2,1074
6462,1344,118684.0,11,760
6463,4369,20749.96,10,1079
6464,387,7755.0,2,122
6465,619,105483.9,15,1095
6466,438,58848.0,25,618
6467,1626,19955.0,4,1060
6468,3337,4137.3,3,695
6469,1589,16781.0,7,1089
6470,2873,3490.0,1,1068
6471,716,3490.0,2,1088
6472,238,41144.0,10,704
6473,1505,30370.8,11,584
6474,1791,2392.0,3,1090
6475,3111,280.0,1,870
6476,104,2500.0,1,53
6477,880,7952.0,3,527
6478,4304,4462.0,4,1064
6479,4340,43330.0,6,87
6480,324,257.0,1,1029
6481,1180,2605.5,1,218
6482,2186,25183.0,6,1060
6483,435,16843.0,6,214
6484,371,2122.0,4,79
6485,383,5535.0,1,949
6486,2508,11896.0,5,751
6487,2496,2797.0,1,452
6488,41,25292.0,3,373
6489,1704,6423.0,3,1029
6490,2779,939.0,2,1095
6491,2284,2922.2,3,794
6492,856,2450.0,1,743
6493,1384,1270.0,1,144
6494,1202,6032.0,5,1094
6495,1954,8107.0,3,213
6496,436,73550.0,11,705
6497,2077,47405.82,10,810
6498,914,1420.0,1,58
6499,2376,9627.0,2,117
6500,981,3050.0,1,132
6501,3786,5054.4,1,1073
6502,1824,78340.24,30,1038
6503,2963,15254.0,5,17
6504,827,1080.0,1,1039
6505,3169,5712.0,3,996
6506,4482,990.0,1,707
6507,495,2193.0,3,64
6508,1696,16487.0,8,1089
6509,992,13959.0,5,5
6510,3225,2682.0,1,826
6511,2367,9108.0,4,897
6512,1812,497.0,1,1095
6513,653,1384.0,2,743
6514,1019,13953.0,4,37
6515,2750,54519.49999999999,30,968
6516,1804,9772.0,4,1060
6517,3226,300.0,1,766
6518,2668,12788.0,8,1093
6519,305,7099.0,3,204
6520,1246,23705.0,3,997
6521,2127,6595.0,2,907
6522,991,4716.0,1,198
6523,1257,1284.0,1,165
6524,862,5040.0,1,125
6525,1096,147818.34000000005,51,1085
6526,1314,480.0,1,589
6527,3115,1239.0,2,1059
6528,1427,3670.0,4,1094
6529,866,15880.0,1,1088
6530,2391,6621.0,2,1066
6531,1168,1750.0,1,56
6532,435,5657.6,3,187
6533,12,990.0,1,694
6534,2038,6836.0,5,541
6535,1883,280.0,1,161
6536,2954,1305.0,1,1025
6537,1047,3870.0,2,737
6538,1304,94445.82,41,1089
6539,1924,520.0,1,1073
6540,1619,5456.0,4,1059
6541,26,460.0,1,520
6542,771,5008.0,3,25
6543,1213,1490.0,1,1053
6544,1464,3071.0,5,838
6545,20,1440.0,2,1060
6546,2762,59813.3,34,856
6547,2698,37942.38,11,1082
6548,3494,18810.97,7,1094
6549,959,58.8,1,1095
6550,702,989.0,3,1095
6551,1455,4600.0,1,1088
6552,1318,21970.0,6,224
6553,4427,1570.0,1,773
6554,876,1980.0,1,1032
6555,874,850.0,1,1076
6556,3316,299.0,1,1068
6557,2044,8963.0,5,532
6558,663,77112.0,17,128
6559,2668,5146.0,3,1024
6560,1335,2550.0,2,971
6561,650,40985.0,13,1097
6562,3337,119.0,1,604
6563,1413,8080.0,10,546
6564,2614,3482.0,1,874
6565,2431,31037.48,12,54
6566,2103,3641.0,1,122
6567,2026,39710.76,15,230
6568,997,35908.62,7,38
6569,40,3294.0,2,96
6570,951,675.0,1,1006
6571,1345,3940.0,4,769
6572,968,29300.0,1,1084
6573,2173,4624.0,1,922
6574,773,22005.9,7,661
6575,3347,5200.0,1,14
6576,2367,2350.0,2,618
6577,402,3865.0,2,608
6578,2878,2488.0,1,734
6579,2441,26759.840000000004,12,185
6580,1398,600.0,1,1024
6581,1318,32350.0,6,210
6582,4331,39526.7,15,1087
6583,2786,8329.0,1,1076
6584,2222,505.0,1,185
6585,1421,10126.01,3,78
6586,979,46654.72,8,1001
6587,1292,7635.0,5,205
6588,1638,2400.0,1,682
6589,3316,75245.41,31,514
6590,2392,18951.2,10,926
6591,493,75855.0,9,1061
6592,1291,1166.2,1,1059
6593,2602,5390.0,2,35
6594,1191,575.0,2,717
6595,1822,13886.0,5,23
6596,2019,6826.0,3,875
6597,1193,2000.0,2,599
6598,2545,5635.0,2,534
6599,2648,17428.0,5,695
6600,2505,1675.0,1,878
6601,3051,1030.0,1,903
6602,1377,190.0,1,865
6603,1048,2036.0,1,166
6604,245,7962.0,5,182
6605,3068,4548.0,1,1078
6606,13,12390.9,7,1077
6607,390,9409.4,10,1096
6608,749,23632.0,4,843
6609,3470,2801.0,2,982
6610,1364,52208.25,17,144
6611,4954,884.0,2,1064
6612,774,1280.0,1,1027
6613,2500,252.0,1,917
6614,1368,20329.0,6,1075
6615,4,4175.0,1,955
6616,2325,23555.0,14,105
6617,1098,2350.0,1,1039
6618,2820,9082.0,3,1098
6619,970,1552.5,1,1060
6620,2174,43711.0,11,158
6621,3113,1296.0,1,19
6622,1795,7900.0,4,816
6623,1117,190.0,1,1060
6624,1014,1597.0,2,1095
6625,2038,22328.0,4,110
6626,904,3115.0,1,934
6627,2748,499.0,1,1084
6628,1155,9490.0,3,129
6629,1552,890.0,2,128
6630,3331,2593.0,3,793
6631,3996,2801.0,1,694
6632,2175,15831.0,7,913
6633,940,7980.0,1,788
6634,749,3515.0,1,970
6635,5031,329.0,1,1084
6636,1896,3531.0,2,1024
6637,1435,4472.0,2,171
6638,888,10115.0,2,488
6639,383,4130.0,2,444
6640,2311,1530.0,1,878
6641,798,19804.8,7,868
6642,4,810.0,1,1065
6643,1193,1970.0,1,711
6644,3303,5816.0,2,1050
6645,4441,81242.1,29,908
6646,4754,27508.6,12,730
6647,1286,13667.84,6,695
6648,3121,5650.0,3,881
6649,3556,47566.66,17,994
6650,833,5158.0,4,1053
6651,985,1640.0,2,197
6652,68,4053.0,5,71
6653,735,24956.2,7,239
6654,3169,3852.0,1,1087
6655,2382,5990.0,6,152
6656,4537,12626.0,4,695
6657,433,21232.0,6,535
6658,293,698.0,1,241
6659,914,4200.0,1,24
6660,3337,1420.0,2,543
6661,2424,7574.0,4,1060
6662,980,9500.0,1,119
6663,1815,890.0,1,603
6664,977,7776.0,2,746
6665,2885,0.0,1,640
6666,2086,240.1,1,990
6667,2774,4494.0,3,892
6668,611,10326.0,9,831
6669,517,7931.0,5,1096
6670,731,11801.0,8,892
6671,1422,17570.0,5,675
6672,1126,13601.0,4,1043
6673,991,940.0,1,1097
6674,2980,18833.76,18,1096
6675,746,2975.0,4,1096
6676,700,1386.0,1,995
6677,3095,3864.0,1,823
6678,267,31482.4,23,28
6679,740,105332.86,33,192
6680,949,674.0,2,500
6681,2284,280.0,1,88
6682,2862,4170.0,3,1080
6683,26,19597.9,3,37
6684,2700,991.0,2,1074
6685,1420,240.0,1,917
6686,1066,10338.0,4,152
6687,1597,58272.0,25,1096
6688,1343,7954.0,2,919
6689,1599,29306.0,4,100
6690,2859,17086.68,10,870
6691,22,1350.0,2,561
6692,1023,9424.0,6,206
6693,1504,3538.0,2,693
6694,493,80927.0,13,109
6695,927,1670.0,1,1084
6696,2855,13368.0,4,1080
6697,657,7355.0,2,159
6698,2881,1399.0,1,583
6699,2831,5275.4,3,1070
6700,43,3482.1,1,44
6701,522,6507.0,2,1096
6702,1922,520.0,1,112
6703,438,72276.5,17,576
6704,398,21019.92,6,863
6705,566,1845.0,2,507
6706,798,228872.09,44,555
6707,2533,6852.48,2,553
6708,3185,966.0,1,1060
6709,1041,45437.0,11,107
6710,3136,24200.0,1,1004
6711,1287,16569.42,8,969
6712,1077,2448.0,2,1094
6713,903,405235.11,63,1080
6714,3144,29570.779999999995,22,84
6715,2022,5100.0,1,1091
6716,1771,5497.0,4,757
6717,1857,67771.4,23,493
6718,6,109684.49,39,209
6719,1899,1510.0,1,125
6720,1553,29017.0,10,1034
6721,2477,1860.0,1,711
6722,4445,8955.99,9,1060
6723,2321,3221.0,2,1096
6724,1795,6564.0,3,705
6725,1747,5152.0,1,663
6726,912,720.0,1,214
6727,1125,3546.0,4,485
6728,914,33852.0,7,181
6729,1038,1800.0,1,1010
6730,2488,21833.5,17,1059
6731,1038,860.0,1,525
6732,3145,16047.04,6,1060
6733,1301,11610.0,2,238
6734,387,45369.0,11,1054
6735,1146,3160.0,2,754
6736,945,5686.0,2,28
6737,953,19530.0,1,492
6738,1349,13850.0,2,30
6739,751,3872.0,2,787
6740,3179,3128.0,1,1077
6741,3184,860.0,1,824
6742,19,658.0,1,1097
6743,3613,164178.9,72,65
6744,1281,495.0,2,730
6745,1775,7768.0,1,794
6746,436,56387.5,26,797
6747,1151,5322.0,4,745
6748,1738,3156.3,3,1088
6749,2370,1615.0,2,852
6750,3118,3121.0,1,882
6751,2862,31980.0,9,919
6752,985,2010.0,2,132
6753,1450,420.0,2,958
6754,2350,42643.62,13,774
6755,1672,1480.0,1,1059
6756,792,2963.0,6,1064
6757,957,1470.0,2,848
6758,4453,1491.0,1,843
6759,1525,2580.0,3,233
6760,2937,340.0,2,651
6761,2808,13688.660000000002,6,578
6762,2342,2965.0,3,59
6763,998,210630.60000000003,56,1025
6764,2540,25849.0,8,127
6765,2464,1043.0,1,212
6766,560,7215.0,2,1066
6767,2176,3568.0,3,863
6768,2653,14418.0,1,985
6769,1687,1335.0,1,234
6770,1666,180583.32,38,1027
6771,956,320.0,1,1080
6772,17,57905.74,16,499
6773,229,3090.0,2,49
6774,553,171930.4,34,1000
6775,1529,1085.0,2,633
6776,67,2400.0,2,654
6777,404,270.0,1,173
6778,228,32626.0,5,57
6779,1218,7339.5,2,569
6780,2889,2544.0,2,631
6781,2988,2232.0,2,233
6782,2901,560.0,1,575
6783,1481,180.0,1,5
6784,3968,1903.0,1,1094
6785,1377,7170.0,1,44
6786,3310,640.0,1,40
6787,1059,7401.0,1,436
6788,2682,1883.0,5,1035
6789,1075,1050.0,1,956
6790,3337,1170.0,1,164
6791,3181,6156.42,8,57
6792,893,5511.0,3,1089
6793,3320,9386.22,10,45
6794,2453,8398.060000000001,4,909
6795,87,1130.48,3,619
6796,1105,4895.0,3,1089
6797,3198,2060.0,1,1084
6798,1243,1390.0,1,39
6799,1032,1565.0,2,1081
6800,81,4129.0,4,542
6801,24,10980.0,4,1095
6802,1147,650.0,1,767
6803,1762,14.4,1,955
6804,3271,1100.0,1,786
6805,1339,14229.0,2,1060
6806,1587,72251.4,13,940
6807,57,5670.0,1,1082
6808,1193,2185.0,1,186
6809,794,3357.0,3,50
6810,1779,3995.0,1,958
6811,1253,1832.0,1,669
6812,460,825.0,1,102
6813,2316,1584.0,1,633
6814,1187,578.0,1,862
6815,142,15351.5,7,65
6816,647,6984.0,1,1003
6817,936,24677.5,17,1083
6818,1160,12471.0,3,47
6819,2684,42404.33,3,1096
6820,894,1638.0,2,1078
6821,4430,1380.0,1,464
6822,2077,7551.84,2,1036
6823,1076,3214.0,1,503
6824,2095,1634.0,3,493
6825,583,18042.0,3,1014
6826,2854,25420.0,3,739
6827,2428,17239.7,11,92
6828,4611,13654.0,4,169
6829,3322,24084.5,12,514
6830,1613,2990.0,2,30
6831,544,22567.0,12,108
6832,3253,640.0,1,1094
6833,3199,21007.3,15,495
6834,586,7583.0,5,44
6835,1016,38386.8,15,202
6836,1008,16642.0,3,90
6837,4819,14878.0,2,228
6838,950,3789.0,4,765
6839,920,21586.0,4,162
6840,1685,15863.0,7,1026
6841,3344,5994.0,1,1072
6842,405,10667.0,11,681
6843,24,50.0,1,139
6844,1519,5768.0,2,785
6845,1137,65168.78999999999,20,866
6846,1023,20799.0,7,495
6847,2217,38180.0,1,901
6848,2766,560.0,1,233
6849,3571,3817.0,4,758
6850,791,152647.16,38,1095
6851,863,25047.82,8,660
6852,4714,508.0,1,476
6853,2430,1494.0,1,71
6854,1991,947.0,1,949
6855,2239,780.0,1,196
6856,1955,950.0,1,1060
6857,1023,126413.81,26,530
6858,1068,420.0,1,1001
6859,1019,1970.0,2,1059
6860,649,18675.0,8,771
6861,1114,7090.0,5,1059
6862,1251,40182.37,17,952
6863,917,1505.0,1,1097
6864,19,2098.0,1,996
6865,3077,40.0,1,1059
6866,1373,2064.0,3,129
6867,1372,486.0,1,1096
6868,2263,10200.0,1,470
6869,1099,92846.0,10,209
6870,2944,3417.5999999999995,2,1064
6871,2207,14140.0,4,818
6872,423,26312.0,3,441
6873,305,2000.0,1,1
6874,1251,1500.0,1,730
6875,2282,3491.0,2,235
6876,1254,7050.5,9,134
6877,1456,38409.2,11,694
6878,2758,10980.0,1,881
6879,3156,1057.5,1,1095
6880,3259,1250.0,2,604
6881,1361,1402.0,1,497
6882,1131,1603.0,1,867
6883,177,15654.0,3,217
6884,1316,43052.0,6,144
6885,936,7304.0,2,915
6886,2577,3467.0,4,492
6887,930,970.0,1,770
6888,405,5552.0,1,1064
6889,40,6080.799999999998,2,997
6890,971,1380.0,2,1021
6891,39,1655.0,1,1094
6892,536,3499.0,1,958
6893,1294,6285.0,3,777
6894,582,29228.0,6,158
6895,2841,6497.24,5,148
6896,2736,53613.2,18,832
6897,860,7187.0,5,1094
6898,2452,2045.0,2,452
6899,887,3520.0,1,902
6900,672,18907.0,18,500
6901,3202,1256.0,1,1014
6902,21,1730.0,1,493
6903,2532,2199.0,3,1060
6904,1272,27012.0,8,846
6905,646,8515.0,10,971
6906,1024,1176.0,1,988
6907,997,1699.0,1,142
6908,2030,1850.0,1,885
6909,738,3154.0,1,134
6910,2774,2935.0,2,955
6911,2014,9275.0,4,498
6912,2282,680.0,2,1073
6913,2195,6810.82,3,537
6914,182,11046.000000000002,8,664
